Contact ID,Account ID,Previous Stage,New Funnel Stage,Stage Entered Date,Stage Exit Date,Opportunity ID
def7ede2,144b7e19,Subscriber,Opportunity,2025-01-23,2025-02-09,
def7ede2,144b7e19,Opportunity,MQL,2025-04-18,2025-05-03,
def7ede2,144b7e19,MQL,Lead,2025-05-03,2025-05-03,
648ea32f,94a1148d,Subscriber,Opportunity,2025-01-16,2025-04-17,
648ea32f,94a1148d,Opportunity,Lead,2025-04-23,2025-04-28,
648ea32f,94a1148d,Lead,SQL,2025-05-03,2025-05-04,
6689ec32,47bd788b,Subscriber,Closed Lost,2025-03-26,2025-03-26,
6689ec32,47bd788b,Closed Lost,Opportunity,2025-04-23,2025-04-29,
6689ec32,47bd788b,Opportunity,Customer,2025-05-03,2025-05-03,
4a4bc802,e6887aef,Subscriber,Opportunity,2025-01-06,2025-03-26,
4a4bc802,e6887aef,Opportunity,MQL,2025-04-13,2025-04-28,
4a4bc802,e6887aef,MQL,Lead,2025-05-05,2025-05-05,
4a4bc802,e6887aef,Lead,Customer,2025-05-05,2025-05-05,
4a4bc802,e6887aef,Customer,SQL,2025-05-05,2025-05-05,
c1816f6c,5d8e5047,Subscriber,Customer,2025-04-22,2025-05-01,
c1816f6c,5d8e5047,Customer,Closed Lost,2025-05-05,2025-05-05,
ade34dd6,8d1b61e7,Subscriber,Customer,2025-02-12,2025-02-14,
ade34dd6,8d1b61e7,Customer,SQL,2025-03-17,2025-04-06,
ade34dd6,8d1b61e7,SQL,MQL,2025-04-26,2025-04-27,
ade34dd6,8d1b61e7,MQL,Lead,2025-04-27,2025-04-29,
ade34dd6,8d1b61e7,Lead,Opportunity,2025-05-01,2025-05-03,
855748cb,bb681af1,Subscriber,MQL,2025-03-13,2025-04-26,
855748cb,bb681af1,MQL,SQL,2025-05-01,2025-05-05,
855748cb,bb681af1,SQL,Lead,2025-05-05,2025-05-05,
855748cb,bb681af1,Lead,Closed Lost,2025-05-05,2025-05-05,
3767888c,0b536d20,Subscriber,SQL,2025-02-04,2025-04-03,
3767888c,0b536d20,SQL,Customer,2025-04-12,2025-04-14,
87bb1458,5252d13b,Subscriber,Closed Lost,2025-03-03,2025-03-26,
87bb1458,5252d13b,Closed Lost,Customer,2025-04-25,2025-04-25,
a6902ba8,7812188a,Subscriber,Customer,2025-02-10,2025-03-24,
a6902ba8,7812188a,Customer,SQL,2025-04-19,2025-04-23,
a6902ba8,7812188a,SQL,MQL,2025-05-04,2025-05-04,
6fc320e9,b66ada28,Subscriber,Customer,2025-02-25,2025-04-04,
6fc320e9,b66ada28,Customer,Lead,2025-04-28,2025-04-29,
6fc320e9,b66ada28,Lead,SQL,2025-04-29,2025-05-01,
6fc320e9,b66ada28,SQL,Closed Lost,2025-05-03,2025-05-03,
6fc320e9,b66ada28,Closed Lost,Opportunity,2025-05-03,2025-05-03,
e040442a,ae8b5f5f,Subscriber,Opportunity,2025-02-05,2025-04-21,
e040442a,ae8b5f5f,Opportunity,SQL,2025-04-30,2025-05-04,
e040442a,ae8b5f5f,SQL,Customer,2025-05-05,2025-05-05,
dcdb50a2,e6c96c20,Subscriber,SQL,2025-03-10,2025-03-29,
dcdb50a2,e6c96c20,SQL,Opportunity,2025-04-01,2025-05-01,
dcdb50a2,e6c96c20,Opportunity,Closed Lost,2025-05-05,2025-05-05,
dcdb50a2,e6c96c20,Closed Lost,Customer,2025-05-05,2025-05-05,
10ff4b9f,d6fd9453,Subscriber,Opportunity,2025-01-08,2025-02-16,
10ff4b9f,d6fd9453,Opportunity,Lead,2025-03-03,2025-03-21,
10ff4b9f,d6fd9453,Lead,SQL,2025-03-28,2025-03-30,
e868958c,359caf12,Subscriber,SQL,2025-05-04,2025-05-05,
e868958c,359caf12,SQL,Closed Lost,2025-05-05,2025-05-05,
1f57c821,386467dd,Subscriber,SQL,2025-04-17,2025-04-30,
1f57c821,386467dd,SQL,MQL,2025-05-05,2025-05-05,
67b74361,50cfc19d,Subscriber,MQL,2025-04-15,2025-04-17,
67b74361,50cfc19d,MQL,Customer,2025-05-02,2025-05-03,
88496b67,d9a8d3a9,Subscriber,SQL,2025-03-22,2025-04-04,
88496b67,d9a8d3a9,SQL,Opportunity,2025-04-22,2025-04-25,
88496b67,d9a8d3a9,Opportunity,Customer,2025-05-05,2025-05-05,
88496b67,d9a8d3a9,Customer,Closed Lost,2025-05-05,2025-05-05,
88496b67,d9a8d3a9,Closed Lost,MQL,2025-05-05,2025-05-05,
d19e66bd,85c91175,Subscriber,Closed Lost,2025-05-05,2025-05-05,
d19e66bd,85c91175,Closed Lost,MQL,2025-05-05,2025-05-05,
d19e66bd,85c91175,MQL,Customer,2025-05-05,2025-05-05,
d19e66bd,85c91175,Customer,Opportunity,2025-05-05,2025-05-05,
2c1affc2,c3dbcd36,Subscriber,Customer,2025-02-02,2025-03-01,
2c1affc2,c3dbcd36,Customer,Opportunity,2025-03-13,2025-04-08,
2c1affc2,c3dbcd36,Opportunity,Lead,2025-04-09,2025-04-20,
2c1affc2,c3dbcd36,Lead,MQL,2025-04-25,2025-04-25,
2c1affc2,c3dbcd36,MQL,SQL,2025-05-05,2025-05-05,
94720848,d72e498e,Subscriber,Opportunity,2025-04-20,2025-04-30,
94720848,d72e498e,Opportunity,SQL,2025-05-01,2025-05-05,
94720848,d72e498e,SQL,MQL,2025-05-05,2025-05-05,
94720848,d72e498e,MQL,Customer,2025-05-05,2025-05-05,
da4c3f86,5e601883,Subscriber,Opportunity,2025-03-31,2025-04-29,
da4c3f86,5e601883,Opportunity,SQL,2025-05-03,2025-05-04,
da4c3f86,5e601883,SQL,MQL,2025-05-04,2025-05-04,
da4c3f86,5e601883,MQL,Closed Lost,2025-05-05,2025-05-05,
e9a12397,77907fe0,Subscriber,Lead,2024-11-28,2025-02-12,
e9a12397,77907fe0,Lead,SQL,2025-04-07,2025-04-30,
2e1aaff6,ee5d5e1e,Subscriber,Customer,2025-02-07,2025-02-17,
2e1aaff6,ee5d5e1e,Customer,SQL,2025-03-31,2025-04-29,
2e1aaff6,ee5d5e1e,SQL,Lead,2025-05-04,2025-05-04,
2e1aaff6,ee5d5e1e,Lead,Opportunity,2025-05-04,2025-05-05,
2e1aaff6,ee5d5e1e,Opportunity,MQL,2025-05-05,2025-05-05,
4363952b,79aabc51,Subscriber,SQL,2025-04-15,2025-04-22,
4363952b,79aabc51,SQL,Customer,2025-05-02,2025-05-02,
31e5a67d,5a58025c,Subscriber,MQL,2025-01-09,2025-04-20,
31e5a67d,5a58025c,MQL,Customer,2025-04-22,2025-04-28,
31e5a67d,5a58025c,Customer,Lead,2025-05-01,2025-05-02,
31e5a67d,5a58025c,Lead,Opportunity,2025-05-03,2025-05-03,
f0df97f7,03bf9501,Subscriber,SQL,2025-03-22,2025-04-27,
f0df97f7,03bf9501,SQL,Opportunity,2025-05-04,2025-05-05,
f0df97f7,03bf9501,Opportunity,Lead,2025-05-05,2025-05-05,
f0df97f7,03bf9501,Lead,Customer,2025-05-05,2025-05-05,
f0df97f7,03bf9501,Customer,Closed Lost,2025-05-05,2025-05-05,
771a4401,77cca16c,Subscriber,SQL,2025-02-06,2025-03-03,
771a4401,77cca16c,SQL,Customer,2025-03-07,2025-03-27,
771a4401,77cca16c,Customer,Lead,2025-04-04,2025-04-08,
771a4401,77cca16c,Lead,MQL,2025-04-19,2025-05-01,
771a4401,77cca16c,MQL,Opportunity,2025-05-05,2025-05-05,
a4dad4c5,6efbda7a,Subscriber,Closed Lost,2025-01-31,2025-03-28,
a4dad4c5,6efbda7a,Closed Lost,MQL,2025-04-30,2025-04-30,
a4dad4c5,6efbda7a,MQL,SQL,2025-04-30,2025-05-04,
a4dad4c5,6efbda7a,SQL,Customer,2025-05-04,2025-05-04,
a4dad4c5,6efbda7a,Customer,Opportunity,2025-05-04,2025-05-05,
c7e642cb,05c11a21,Subscriber,Customer,2025-03-07,2025-03-31,
c7e642cb,05c11a21,Customer,Opportunity,2025-04-20,2025-04-23,
c7e642cb,05c11a21,Opportunity,MQL,2025-05-03,2025-05-04,
c7e642cb,05c11a21,MQL,Closed Lost,2025-05-04,2025-05-05,
c7e642cb,05c11a21,Closed Lost,Lead,2025-05-05,2025-05-05,
d7b7d76b,f3dae938,Subscriber,SQL,2024-12-23,2025-04-23,
d7b7d76b,f3dae938,SQL,MQL,2025-04-28,2025-05-01,
d7b7d76b,f3dae938,MQL,Opportunity,2025-05-02,2025-05-05,
d7b7d76b,f3dae938,Opportunity,Customer,2025-05-05,2025-05-05,
c2154b4c,c0949bca,Subscriber,Lead,2025-02-12,2025-03-05,
c2154b4c,c0949bca,Lead,MQL,2025-04-12,2025-05-05,
c2154b4c,c0949bca,MQL,Closed Lost,2025-05-05,2025-05-05,
c2154b4c,c0949bca,Closed Lost,SQL,2025-05-05,2025-05-05,
c8b75ea2,b1777bd0,Subscriber,MQL,2025-03-10,2025-04-27,
c8b75ea2,b1777bd0,MQL,Lead,2025-05-05,2025-05-05,
c8b75ea2,b1777bd0,Lead,Closed Lost,2025-05-05,2025-05-05,
c8b75ea2,b1777bd0,Closed Lost,SQL,2025-05-05,2025-05-05,
c8b75ea2,b1777bd0,SQL,Opportunity,2025-05-05,2025-05-05,
7390ad06,df696262,Subscriber,Customer,2024-12-27,2025-01-29,
7390ad06,df696262,Customer,Lead,2025-03-25,2025-04-30,
7390ad06,df696262,Lead,Closed Lost,2025-05-03,2025-05-03,
7390ad06,df696262,Closed Lost,Opportunity,2025-05-05,2025-05-05,
98496572,eed490d8,Subscriber,Closed Lost,2025-04-13,2025-04-19,
98496572,eed490d8,Closed Lost,Opportunity,2025-04-24,2025-05-02,
98496572,eed490d8,Opportunity,SQL,2025-05-03,2025-05-04,
98496572,eed490d8,SQL,Customer,2025-05-05,2025-05-05,
98496572,eed490d8,Customer,MQL,2025-05-05,2025-05-05,
82bd5abd,7891de6c,Subscriber,Customer,2025-01-13,2025-03-09,
82bd5abd,7891de6c,Customer,SQL,2025-04-16,2025-04-21,
82bd5abd,7891de6c,SQL,Closed Lost,2025-04-27,2025-05-01,
82bd5abd,7891de6c,Closed Lost,Lead,2025-05-05,2025-05-05,
82bd5abd,7891de6c,Lead,MQL,2025-05-05,2025-05-05,
22bab408,7edfed96,Subscriber,SQL,2025-04-21,2025-04-25,
22bab408,7edfed96,SQL,Customer,2025-04-28,2025-04-28,
22bab408,7edfed96,Customer,Opportunity,2025-04-30,2025-04-30,
22bab408,7edfed96,Opportunity,Closed Lost,2025-04-30,2025-04-30,
22bab408,7edfed96,Closed Lost,MQL,2025-04-30,2025-04-30,
bb8df954,e873a583,Subscriber,Customer,2025-05-03,2025-05-05,
bb8df954,e873a583,Customer,MQL,2025-05-05,2025-05-05,
bb8df954,e873a583,MQL,Closed Lost,2025-05-05,2025-05-05,
bb8df954,e873a583,Closed Lost,Opportunity,2025-05-05,2025-05-05,
bb8df954,e873a583,Opportunity,Lead,2025-05-05,2025-05-05,
9d4b479e,56aae8b4,Subscriber,MQL,2025-02-13,2025-03-15,
9d4b479e,56aae8b4,MQL,Customer,2025-05-05,2025-05-05,
9d4b479e,56aae8b4,Customer,SQL,2025-05-05,2025-05-05,
a7c1ac39,934e4848,Subscriber,Opportunity,2024-12-04,2025-02-09,
a7c1ac39,934e4848,Opportunity,Closed Lost,2025-05-05,2025-05-05,
a7c1ac39,934e4848,Closed Lost,Lead,2025-05-05,2025-05-05,
4b470dfc,ebc76322,Subscriber,Customer,2025-03-07,2025-04-27,
4b470dfc,ebc76322,Customer,Closed Lost,2025-05-05,2025-05-05,
4b470dfc,ebc76322,Closed Lost,Lead,2025-05-05,2025-05-05,
4b470dfc,ebc76322,Lead,Opportunity,2025-05-05,2025-05-05,
4b470dfc,ebc76322,Opportunity,MQL,2025-05-05,2025-05-05,
9aa70ce4,ca0cd61b,Subscriber,SQL,2025-04-10,2025-04-18,
9aa70ce4,ca0cd61b,SQL,Opportunity,2025-04-30,2025-05-04,
5fbacb0d,b779de30,Subscriber,SQL,2025-02-26,2025-03-17,
5fbacb0d,b779de30,SQL,Customer,2025-04-27,2025-05-04,
5fbacb0d,b779de30,Customer,MQL,2025-05-05,2025-05-05,
868ed450,ae474fce,Subscriber,Closed Lost,2025-01-13,2025-01-20,
868ed450,ae474fce,Closed Lost,Lead,2025-04-14,2025-04-28,
868ed450,ae474fce,Lead,SQL,2025-04-28,2025-05-05,
f702a9d4,ee46ae16,Subscriber,Closed Lost,2025-01-19,2025-02-09,
f702a9d4,ee46ae16,Closed Lost,MQL,2025-04-26,2025-04-28,
f702a9d4,ee46ae16,MQL,Opportunity,2025-05-02,2025-05-03,
f702a9d4,ee46ae16,Opportunity,Customer,2025-05-04,2025-05-05,
f702a9d4,ee46ae16,Customer,Lead,2025-05-05,2025-05-05,
58035d61,5ae728ce,Subscriber,Closed Lost,2025-03-30,2025-05-05,
58035d61,5ae728ce,Closed Lost,Customer,2025-05-05,2025-05-05,
58035d61,5ae728ce,Customer,Opportunity,2025-05-05,2025-05-05,
58035d61,5ae728ce,Opportunity,Lead,2025-05-05,2025-05-05,
58035d61,5ae728ce,Lead,SQL,2025-05-05,2025-05-05,
527b1b9e,56a22831,Subscriber,SQL,2025-03-17,2025-05-02,
527b1b9e,56a22831,SQL,Opportunity,2025-05-04,2025-05-05,
527b1b9e,56a22831,Opportunity,Lead,2025-05-05,2025-05-05,
527b1b9e,56a22831,Lead,Closed Lost,2025-05-05,2025-05-05,
527b1b9e,56a22831,Closed Lost,Customer,2025-05-05,2025-05-05,
f6f7fbca,4db80698,Subscriber,Customer,2025-03-07,2025-03-11,
f6f7fbca,4db80698,Customer,Lead,2025-04-25,2025-04-27,
f6f7fbca,4db80698,Lead,Closed Lost,2025-05-05,2025-05-05,
f6f7fbca,4db80698,Closed Lost,SQL,2025-05-05,2025-05-05,
cc2952ab,e841066f,Subscriber,Customer,2024-12-29,2024-12-30,
cc2952ab,e841066f,Customer,Lead,2025-02-03,2025-02-13,
cc2952ab,e841066f,Lead,SQL,2025-04-03,2025-04-16,
cc2952ab,e841066f,SQL,Opportunity,2025-05-03,2025-05-03,
cc2952ab,e841066f,Opportunity,Closed Lost,2025-05-05,2025-05-05,
f52239e3,94f9a9a8,Subscriber,Customer,2025-04-04,2025-04-19,
f52239e3,94f9a9a8,Customer,MQL,2025-04-22,2025-05-02,
f52239e3,94f9a9a8,MQL,Opportunity,2025-05-03,2025-05-03,
f52239e3,94f9a9a8,Opportunity,SQL,2025-05-03,2025-05-03,
f52239e3,94f9a9a8,SQL,Lead,2025-05-03,2025-05-05,
72d2bd77,6c461076,Subscriber,MQL,2025-04-25,2025-05-05,
72d2bd77,6c461076,MQL,Customer,2025-05-05,2025-05-05,
72d2bd77,6c461076,Customer,Lead,2025-05-05,2025-05-05,
72d2bd77,6c461076,Lead,Opportunity,2025-05-05,2025-05-05,
72d2bd77,6c461076,Opportunity,SQL,2025-05-05,2025-05-05,
d18a301c,aebeedd5,Subscriber,MQL,2025-02-14,2025-04-26,
d18a301c,aebeedd5,MQL,Opportunity,2025-04-26,2025-04-29,
d18a301c,aebeedd5,Opportunity,Closed Lost,2025-05-04,2025-05-04,
dd911708,5e521062,Subscriber,Lead,2025-03-28,2025-04-03,
dd911708,5e521062,Lead,SQL,2025-04-17,2025-04-19,
dd911708,5e521062,SQL,Closed Lost,2025-04-19,2025-05-03,
4985c2f0,4461e5e4,Subscriber,Lead,2025-04-17,2025-04-17,
4985c2f0,4461e5e4,Lead,Closed Lost,2025-05-05,2025-05-05,
4985c2f0,4461e5e4,Closed Lost,Customer,2025-05-05,2025-05-05,
cdfd0a01,7d1a5ca7,Subscriber,Closed Lost,2025-04-21,2025-04-24,
cdfd0a01,7d1a5ca7,Closed Lost,Customer,2025-05-02,2025-05-03,
fedaab9b,619d57b6,Subscriber,MQL,2025-01-21,2025-03-16,
fedaab9b,619d57b6,MQL,Closed Lost,2025-03-24,2025-04-09,
fedaab9b,619d57b6,Closed Lost,Customer,2025-04-11,2025-04-26,
fedaab9b,619d57b6,Customer,Lead,2025-04-27,2025-05-05,
fedaab9b,619d57b6,Lead,Opportunity,2025-05-05,2025-05-05,
666f0619,3f94b899,Subscriber,Customer,2025-03-05,2025-03-27,
666f0619,3f94b899,Customer,Lead,2025-04-10,2025-04-10,
666f0619,3f94b899,Lead,Opportunity,2025-05-05,2025-05-05,
666f0619,3f94b899,Opportunity,SQL,2025-05-05,2025-05-05,
9ad47a4f,a7d91893,Subscriber,SQL,2025-03-22,2025-05-04,
9ad47a4f,a7d91893,SQL,MQL,2025-05-04,2025-05-05,
89acb444,88dee924,Subscriber,Opportunity,2025-02-22,2025-03-02,
89acb444,88dee924,Opportunity,Lead,2025-04-24,2025-05-02,
89acb444,88dee924,Lead,Closed Lost,2025-05-03,2025-05-03,
89acb444,88dee924,Closed Lost,Customer,2025-05-04,2025-05-04,
89acb444,88dee924,Customer,MQL,2025-05-05,2025-05-05,
a54a3c46,8e1efa00,Subscriber,Lead,2024-12-22,2025-02-09,
a54a3c46,8e1efa00,Lead,Customer,2025-04-01,2025-04-23,
a54a3c46,8e1efa00,Customer,Closed Lost,2025-04-25,2025-04-25,
7a7e595e,4ac8e207,Subscriber,Opportunity,2025-04-19,2025-04-20,
7a7e595e,4ac8e207,Opportunity,MQL,2025-05-04,2025-05-04,
7a7e595e,4ac8e207,MQL,SQL,2025-05-05,2025-05-05,
7a7e595e,4ac8e207,SQL,Customer,2025-05-05,2025-05-05,
d5e449ad,2822102,Subscriber,Lead,2025-04-18,2025-05-02,
d5e449ad,2822102,Lead,Customer,2025-05-05,2025-05-05,
d5e449ad,2822102,Customer,Opportunity,2025-05-05,2025-05-05,
d5e449ad,2822102,Opportunity,SQL,2025-05-05,2025-05-05,
456d7c01,ff188d15,Subscriber,MQL,2025-04-27,2025-04-30,
456d7c01,ff188d15,MQL,Lead,2025-05-03,2025-05-04,
456d7c01,ff188d15,Lead,Closed Lost,2025-05-04,2025-05-04,
456d7c01,ff188d15,Closed Lost,Customer,2025-05-04,2025-05-04,
95d342de,e95f2fd0,Subscriber,Customer,2024-12-24,2025-01-18,
95d342de,e95f2fd0,Customer,Lead,2025-02-24,2025-03-23,
0ef7a915,0779d363,Subscriber,SQL,2025-01-07,2025-02-21,
0ef7a915,0779d363,SQL,Closed Lost,2025-03-30,2025-05-02,
0ef7a915,0779d363,Closed Lost,MQL,2025-05-05,2025-05-05,
0ef7a915,0779d363,MQL,Opportunity,2025-05-05,2025-05-05,
0ef7a915,0779d363,Opportunity,Customer,2025-05-05,2025-05-05,
12f79b63,0ab41ad0,Subscriber,MQL,2025-02-14,2025-03-17,
12f79b63,0ab41ad0,MQL,Customer,2025-03-30,2025-04-13,
12f79b63,0ab41ad0,Customer,Opportunity,2025-04-22,2025-04-30,
12f79b63,0ab41ad0,Opportunity,Lead,2025-05-01,2025-05-02,
12f79b63,0ab41ad0,Lead,Closed Lost,2025-05-03,2025-05-04,
02233cdc,f53eaef7,Subscriber,Opportunity,2025-03-03,2025-04-18,
02233cdc,f53eaef7,Opportunity,Lead,2025-04-24,2025-04-25,
02233cdc,f53eaef7,Lead,Closed Lost,2025-04-28,2025-04-28,
cd6d3dcf,a27cc53d,Subscriber,MQL,2025-02-25,2025-03-08,
cd6d3dcf,a27cc53d,MQL,Closed Lost,2025-05-03,2025-05-04,
a32939fb,43c0c58f,Subscriber,Opportunity,2025-03-21,2025-04-22,
a32939fb,43c0c58f,Opportunity,Closed Lost,2025-04-28,2025-04-29,
a32939fb,43c0c58f,Closed Lost,Customer,2025-04-29,2025-04-30,
a32939fb,43c0c58f,Customer,Lead,2025-05-04,2025-05-05,
f3dc279e,9dcea1db,Subscriber,Lead,2025-03-30,2025-05-01,
f3dc279e,9dcea1db,Lead,SQL,2025-05-04,2025-05-05,
f3dc279e,9dcea1db,SQL,Opportunity,2025-05-05,2025-05-05,
f3dc279e,9dcea1db,Opportunity,Customer,2025-05-05,2025-05-05,
f3dc279e,9dcea1db,Customer,Closed Lost,2025-05-05,2025-05-05,
a0f0404c,8fec1faa,Subscriber,Closed Lost,2025-03-15,2025-05-05,
a0f0404c,8fec1faa,Closed Lost,MQL,2025-05-05,2025-05-05,
a0f0404c,8fec1faa,MQL,SQL,2025-05-05,2025-05-05,
a0f0404c,8fec1faa,SQL,Opportunity,2025-05-05,2025-05-05,
a0f0404c,8fec1faa,Opportunity,Customer,2025-05-05,2025-05-05,
9a42d48a,f38d9c78,Subscriber,Opportunity,2025-03-05,2025-04-22,
9a42d48a,f38d9c78,Opportunity,SQL,2025-05-02,2025-05-05,
9a42d48a,f38d9c78,SQL,Customer,2025-05-05,2025-05-05,
9a42d48a,f38d9c78,Customer,Lead,2025-05-05,2025-05-05,
b09f6091,4fdf6306,Subscriber,Closed Lost,2025-04-04,2025-04-19,
b09f6091,4fdf6306,Closed Lost,SQL,2025-04-25,2025-04-27,
b09f6091,4fdf6306,SQL,Lead,2025-04-30,2025-05-03,
b09f6091,4fdf6306,Lead,MQL,2025-05-04,2025-05-04,
8056449b,343bd626,Subscriber,Closed Lost,2025-02-13,2025-04-17,
8056449b,343bd626,Closed Lost,Lead,2025-05-02,2025-05-03,
8056449b,343bd626,Lead,Customer,2025-05-05,2025-05-05,
8056449b,343bd626,Customer,MQL,2025-05-05,2025-05-05,
db5c9c08,463ad284,Subscriber,MQL,2025-03-17,2025-04-07,
db5c9c08,463ad284,MQL,Opportunity,2025-05-01,2025-05-02,
db5c9c08,463ad284,Opportunity,Closed Lost,2025-05-04,2025-05-04,
db5c9c08,463ad284,Closed Lost,SQL,2025-05-05,2025-05-05,
6e791ef0,1f4adb5f,Subscriber,Lead,2025-01-01,2025-03-04,
6e791ef0,1f4adb5f,Lead,Closed Lost,2025-04-29,2025-04-29,
6e791ef0,1f4adb5f,Closed Lost,Customer,2025-05-02,2025-05-04,
6e791ef0,1f4adb5f,Customer,SQL,2025-05-05,2025-05-05,
c0f785da,12dace8d,Subscriber,Closed Lost,2025-04-13,2025-05-03,
c0f785da,12dace8d,Closed Lost,SQL,2025-05-03,2025-05-05,
cc2c4d0b,5a4f7b6c,Subscriber,Customer,2024-12-29,2025-04-18,
cc2c4d0b,5a4f7b6c,Customer,Lead,2025-04-20,2025-05-05,
cc2c4d0b,5a4f7b6c,Lead,Opportunity,2025-05-05,2025-05-05,
cc2c4d0b,5a4f7b6c,Opportunity,MQL,2025-05-05,2025-05-05,
a319a489,b06ac4e3,Subscriber,Closed Lost,2025-02-18,2025-02-21,
a319a489,b06ac4e3,Closed Lost,Customer,2025-03-23,2025-04-16,
a319a489,b06ac4e3,Customer,SQL,2025-04-23,2025-05-03,
a319a489,b06ac4e3,SQL,Opportunity,2025-05-03,2025-05-04,
a319a489,b06ac4e3,Opportunity,Lead,2025-05-04,2025-05-05,
eced1659,ec2fa59f,Subscriber,Lead,2025-02-12,2025-04-16,
eced1659,ec2fa59f,Lead,Customer,2025-04-27,2025-05-03,
eced1659,ec2fa59f,Customer,Opportunity,2025-05-05,2025-05-05,
eced1659,ec2fa59f,Opportunity,MQL,2025-05-05,2025-05-05,
96282cbe,57df4457,Subscriber,Closed Lost,2025-04-01,2025-05-01,
96282cbe,57df4457,Closed Lost,SQL,2025-05-01,2025-05-04,
96282cbe,57df4457,SQL,MQL,2025-05-05,2025-05-05,
96282cbe,57df4457,MQL,Opportunity,2025-05-05,2025-05-05,
c1d209c4,1f3249f8,Subscriber,Lead,2025-03-10,2025-04-25,
c1d209c4,1f3249f8,Lead,MQL,2025-04-29,2025-05-01,
c1d209c4,1f3249f8,MQL,Customer,2025-05-03,2025-05-05,
c1d209c4,1f3249f8,Customer,Opportunity,2025-05-05,2025-05-05,
c1d209c4,1f3249f8,Opportunity,SQL,2025-05-05,2025-05-05,
f6af7712,6b470ddf,Subscriber,Opportunity,2025-04-16,2025-04-25,
f6af7712,6b470ddf,Opportunity,SQL,2025-05-04,2025-05-05,
f6af7712,6b470ddf,SQL,Customer,2025-05-05,2025-05-05,
f6af7712,6b470ddf,Customer,Closed Lost,2025-05-05,2025-05-05,
f6af7712,6b470ddf,Closed Lost,Lead,2025-05-05,2025-05-05,
924be8d8,63f59feb,Subscriber,Closed Lost,2025-03-14,2025-03-18,
924be8d8,63f59feb,Closed Lost,MQL,2025-04-28,2025-04-28,
beb51dc8,35ffb016,Subscriber,Closed Lost,2025-04-24,2025-04-29,
beb51dc8,35ffb016,Closed Lost,Customer,2025-05-04,2025-05-05,
14b30bc3,584fa040,Subscriber,SQL,2025-04-07,2025-04-19,
14b30bc3,584fa040,SQL,MQL,2025-05-05,2025-05-05,
14b30bc3,584fa040,MQL,Lead,2025-05-05,2025-05-05,
14b30bc3,584fa040,Lead,Opportunity,2025-05-05,2025-05-05,
14b30bc3,584fa040,Opportunity,Customer,2025-05-05,2025-05-05,
35ee88a1,570e7647,Subscriber,Closed Lost,2025-01-28,2025-03-20,
35ee88a1,570e7647,Closed Lost,Lead,2025-03-27,2025-04-28,
35ee88a1,570e7647,Lead,Customer,2025-05-01,2025-05-02,
35ee88a1,570e7647,Customer,MQL,2025-05-03,2025-05-05,
35ee88a1,570e7647,MQL,SQL,2025-05-05,2025-05-05,
d8f0f58e,b4b7f8f0,Subscriber,Lead,2025-03-22,2025-04-01,
d8f0f58e,b4b7f8f0,Lead,MQL,2025-04-27,2025-05-04,
d8f0f58e,b4b7f8f0,MQL,SQL,2025-05-05,2025-05-05,
d8f0f58e,b4b7f8f0,SQL,Customer,2025-05-05,2025-05-05,
4b1dbb04,6.92E+59,Subscriber,Closed Lost,2025-04-18,2025-05-04,
4b1dbb04,6.92E+59,Closed Lost,SQL,2025-05-04,2025-05-04,
4b1dbb04,6.92E+59,SQL,MQL,2025-05-05,2025-05-05,
0768c0a2,ee66f3bd,Subscriber,Closed Lost,2025-03-16,2025-03-23,
0768c0a2,ee66f3bd,Closed Lost,Lead,2025-04-16,2025-04-24,
0768c0a2,ee66f3bd,Lead,SQL,2025-04-27,2025-04-28,
b0cec38b,b217cd92,Subscriber,MQL,2025-04-07,2025-04-09,
b0cec38b,b217cd92,MQL,Opportunity,2025-04-18,2025-04-18,
b0cec38b,b217cd92,Opportunity,Lead,2025-04-30,2025-05-02,
b0cec38b,b217cd92,Lead,SQL,2025-05-03,2025-05-05,
b0cec38b,b217cd92,SQL,Closed Lost,2025-05-05,2025-05-05,
9b9d877c,c3339cb9,Subscriber,MQL,2025-04-19,2025-04-21,
9b9d877c,c3339cb9,MQL,Lead,2025-04-24,2025-05-04,
9b9d877c,c3339cb9,Lead,SQL,2025-05-05,2025-05-05,
9b9d877c,c3339cb9,SQL,Customer,2025-05-05,2025-05-05,
55c83b92,d7922dad,Subscriber,Lead,2025-01-31,2025-01-31,
55c83b92,d7922dad,Lead,MQL,2025-02-13,2025-02-13,
55c83b92,d7922dad,MQL,Closed Lost,2025-05-04,2025-05-04,
6c8e3d75,e1e0a735,Subscriber,Lead,2025-01-26,2025-05-05,
6c8e3d75,e1e0a735,Lead,SQL,2025-05-05,2025-05-05,
d9b74cab,c70267d6,Subscriber,SQL,2025-02-03,2025-02-22,
d9b74cab,c70267d6,SQL,Lead,2025-03-07,2025-04-22,
d9b74cab,c70267d6,Lead,Customer,2025-04-27,2025-05-01,
c486899e,47b1eab3,Subscriber,MQL,2025-01-20,2025-04-02,
c486899e,47b1eab3,MQL,Opportunity,2025-04-29,2025-05-01,
c486899e,47b1eab3,Opportunity,Lead,2025-05-05,2025-05-05,
b802da22,3492a303,Subscriber,MQL,2025-01-27,2025-02-13,
b802da22,3492a303,MQL,Lead,2025-04-26,2025-04-26,
b802da22,3492a303,Lead,SQL,2025-04-29,2025-04-30,
b802da22,3492a303,SQL,Customer,2025-05-02,2025-05-02,
